listing_id,date
1035903,2018-07-09
1035903,2018-09-02
1035903,2019-04-12
1035903,2019-04-27
1035903,2019-06-20
1036633,2014-02-17
1036633,2014-09-19
1036633,2015-11-13
1036633,2018-01-05
1036633,2018-09-17
1036633,2019-02-27
1037018,2014-04-07
1037018,2014-04-22
1037018,2014-09-25
1037018,2015-01-01
1037018,2015-04-12
1037018,2015-05-31
1037018,2015-10-03
1037018,2015-10-14
1037018,2015-10-25
1037018,2015-12-15
1037018,2015-12-21
1037018,2016-02-27
1037018,2016-03-09
1037018,2016-03-24
1037018,2016-04-21
1037018,2016-05-06
1037018,2016-05-22
1037018,2016-06-03
1037018,2016-06-14
1037018,2016-06-27
1037018,2016-10-11
1037018,2016-10-29
1037018,2016-11-18
1037018,2017-01-02
1037018,2017-02-27
1037018,2017-04-17
1038163,2013-04-18
1038163,2013-04-24
1038163,2013-05-21
1038163,2013-06-06
1038163,2013-06-24
1038163,2013-07-22
1038163,2013-07-30
1038163,2013-09-06
1038163,2013-09-13
1038163,2013-09-18
1038163,2013-10-05
1038163,2013-10-21
1038163,2013-11-02
1038163,2013-11-15
1038163,2013-11-19
1038163,2013-11-28
1038163,2013-12-02
1038163,2013-12-05
1038163,2013-12-12
1038163,2013-12-26
1038163,2014-01-01
1038163,2014-01-10
1038163,2014-03-26
1038163,2014-04-10
1038163,2014-04-19
1038163,2014-04-22
1038163,2014-04-26
1038163,2014-05-01
1038163,2014-05-11
1038163,2014-05-16
1038163,2014-07-06
1038163,2014-07-10
1038163,2014-07-17
1038163,2014-08-13
1038163,2014-08-16
1038163,2014-08-18
1038163,2014-08-24
1038163,2014-08-31
1038163,2014-09-07
1038163,2014-09-14
1038163,2014-10-11
1038163,2014-10-19
1038163,2014-10-23
1038163,2014-10-28
1038163,2014-11-15
1038163,2014-11-24
1038163,2014-11-30
1038163,2014-12-05
1038163,2014-12-08
1038163,2014-12-24
1038163,2014-12-28
1038163,2015-01-05
1038163,2015-01-10
1038163,2015-01-20
1038163,2015-01-26
1038163,2015-02-23
1038163,2015-02-25
1038163,2015-03-23
1038163,2015-04-06
1038163,2015-04-11
1038163,2015-04-15
1038163,2015-04-27
1038163,2015-04-29
1038163,2015-05-05
1038163,2015-05-17
1038163,2015-05-22
1038163,2015-05-26
1038163,2015-06-04
1038163,2015-06-04
1038163,2015-06-09
1038163,2015-06-15
1038163,2015-06-18
1038163,2015-06-22
1038163,2015-07-01
1038163,2015-07-03
1038163,2015-07-11
1038163,2015-07-20
1038163,2015-08-04
1038163,2015-08-07
1038163,2017-07-01
1038163,2017-07-11
1038163,2017-07-29
1038163,2017-08-14
1038163,2017-09-18
1038163,2017-09-24
1038163,2017-10-02
1038163,2017-10-08
1038163,2017-11-02
1038163,2017-11-06
1038163,2017-12-03
1038163,2017-12-11
1038163,2017-12-29
1038163,2018-01-07
1038163,2018-01-17
1038163,2018-02-19
1038163,2018-03-10
1038163,2018-03-16
1038163,2018-04-04
1038163,2018-04-09
1038163,2018-04-19
1038163,2018-04-22
1038163,2018-04-25
1038163,2018-05-01
1038163,2018-05-06
1038163,2018-05-15
1038163,2018-05-21
1038163,2018-06-12
1038163,2018-06-15
1038163,2018-06-30
1038163,2018-07-05
1038163,2018-07-10
1038163,2018-07-25
1038163,2018-07-31
1038163,2018-08-26
1038163,2018-09-05
1038163,2018-09-11
1038163,2018-09-29
1038163,2018-10-03
1038163,2018-10-06
1038163,2018-10-11
1038163,2018-10-21
1038163,2018-11-06
1038163,2018-11-11
1038163,2018-11-18
1038163,2018-11-21
1038163,2018-11-28
1038163,2018-12-05
1038163,2018-12-25
1038163,2018-12-27
1038163,2019-01-01
1038163,2019-01-08
1038163,2019-01-15
1038163,2019-01-20
1038163,2019-02-01
1038163,2019-02-04
1038163,2019-03-03
1038163,2019-03-25
1038163,2019-03-31
1038163,2019-04-12
1038163,2019-04-25
1038163,2019-04-30
1038163,2019-05-04
1038163,2019-05-07
1038163,2019-05-13
1038163,2019-05-19
1038163,2019-05-31
1038163,2019-06-03
1038163,2019-06-11
1038289,2013-04-14
1038289,2013-04-17
1038289,2013-04-22
1038289,2013-04-27
1038289,2013-04-30
1038289,2013-05-05
1038289,2013-05-12
1038289,2013-05-25
1038289,2013-05-27
1038289,2013-05-30
1038289,2013-06-03
1038289,2013-06-08
1038289,2013-06-11
1038289,2013-06-15
1038289,2013-06-17
1038289,2013-06-25
1038289,2013-06-29
1038289,2013-07-08
1038289,2013-07-13
1038289,2013-07-16
1038289,2013-07-28
1038289,2013-08-03
1038289,2013-08-05
1038289,2013-08-13
1038289,2013-08-15
1038289,2013-08-17
1038289,2013-08-19
1038289,2013-08-23
1038289,2013-08-25
1038289,2013-09-13
1038289,2013-09-20
1038289,2013-10-03
1038289,2013-10-05
1038289,2013-10-07
1038289,2013-10-21
1038289,2013-10-31
1038289,2013-11-12
1038289,2013-11-19
1038289,2013-12-07
1038289,2013-12-10
1038289,2013-12-16
1038289,2013-12-21
1038289,2013-12-26
1038289,2013-12-30
1038289,2014-01-01
1038289,2014-01-16
1038289,2014-02-01
1038289,2014-02-03
1038289,2014-02-05
1038289,2014-02-23
1038289,2014-03-06
1038289,2014-03-26
1038289,2014-03-30
1038289,2014-04-04
1038289,2014-04-07
1038289,2014-04-10
1038289,2014-04-12
1038289,2014-04-15
1038289,2014-04-18
1038289,2014-05-04
1038289,2014-05-08
1038289,2014-05-18
1038289,2014-05-26
1038289,2014-05-29
1038289,2014-06-08
1038289,2014-06-10
1038289,2014-06-12
1038289,2014-06-20
1038289,2014-06-23
1038289,2014-07-12
1038289,2014-07-15
1038289,2014-07-22
1038289,2014-07-25
1038289,2014-08-04
1038289,2014-08-09
1038289,2014-08-11
1038289,2014-08-14
1038289,2014-08-21
1038289,2014-08-28
1038289,2014-09-02
1038289,2014-09-05
1038289,2014-09-11
1038289,2014-09-14
1038289,2014-09-18
1038289,2014-09-20
1038289,2014-09-23
1038289,2014-09-26
1038289,2014-10-06
1038289,2014-10-10
1038289,2014-10-15
1038289,2014-10-21
1038289,2014-10-23
1038289,2014-11-04
1038289,2014-11-07
1038289,2014-11-09
1038289,2014-11-14
1038289,2014-11-23
1038289,2014-12-01
1038289,2014-12-22
1038289,2014-12-28
1038289,2015-01-07
1038289,2015-01-12
1038289,2015-01-28
1038289,2015-02-09
1038289,2015-03-08
1038289,2015-03-17
1038289,2015-03-24
1038289,2015-03-26
1038289,2015-03-31
1038289,2015-04-03
1038289,2015-04-05
1038289,2015-04-09
1038289,2015-04-11
1038289,2015-04-21
1038289,2015-05-10
1038289,2015-05-14
1038289,2015-05-18
1038289,2015-05-21
1038289,2015-05-31
1038289,2015-06-05
1038289,2015-06-07
1038289,2015-06-10
1038289,2015-06-14
1038289,2015-06-18
1038289,2015-06-24
1038289,2015-06-28
1038289,2015-07-01
1038289,2015-07-10
1038289,2015-08-01
1038289,2015-08-03
1038289,2015-08-03
1038289,2015-08-08
1038289,2015-08-12
1038289,2017-10-15
1038289,2018-02-16
1038289,2018-03-12
1038289,2018-03-18
1038289,2018-04-10
1038289,2018-04-18
1038289,2018-04-22
1038289,2018-06-22
1038289,2018-07-02
1038289,2018-07-13
1038289,2018-07-16
1038289,2018-07-20
1038289,2018-07-23
1038289,2018-07-27
1038289,2018-08-27
1038289,2018-09-11
1038289,2018-09-16
1038289,2018-09-20
1038289,2018-09-24
1038289,2018-10-09
1038289,2018-10-12
1038289,2018-10-15
1038289,2018-11-04
1038289,2018-11-22
1038289,2018-12-04
1038289,2019-01-25
1038289,2019-02-21
1038289,2019-03-08
1038289,2019-03-12
1038289,2019-03-18
1038289,2019-03-28
1038289,2019-04-23
1038289,2019-05-25
1038289,2019-06-11
1040894,2013-04-25
1040894,2013-05-08
1040894,2014-04-22
1040894,2014-05-05
1040894,2016-01-05
1040894,2016-04-25
1040894,2017-04-11
1040894,2017-05-28
1040894,2017-08-14
1040894,2017-09-22
1040894,2017-10-03
1040894,2017-10-09
1040894,2017-10-15
1040894,2018-07-20
1040894,2018-08-01
1040894,2018-08-05
1040894,2018-08-08
1040894,2018-08-15
1040894,2018-08-27
1040894,2018-08-31
1040894,2018-09-03
1040894,2018-09-09
1040894,2018-09-14
1040894,2018-09-16
1040894,2018-12-03
1040894,2019-06-10
1040894,2019-06-15
1041982,2013-05-07
1041982,2013-05-20
1041982,2013-05-29
1041982,2013-06-04
1041982,2013-06-06
1041982,2013-06-10
1041982,2013-06-24
1041982,2013-07-11
1041982,2013-09-09
1041982,2013-09-17
1041982,2013-09-29
1041982,2013-10-09
1041982,2013-10-29
1041982,2013-11-05
1041982,2013-11-13
1041982,2013-12-03
1041982,2013-12-12
1041982,2013-12-30
1041982,2014-01-03
1041982,2014-01-22
1041982,2014-02-11
1041982,2014-02-19
1041982,2014-03-06
1041982,2014-03-10
1041982,2014-03-18
1041982,2014-03-27
1041982,2014-04-02
1041982,2014-04-05
1041982,2014-04-08
1041982,2014-04-16
1041982,2014-04-20
1041982,2014-04-25
1041982,2014-05-04
1041982,2014-05-06
1041982,2014-05-10
1041982,2014-05-13
1041982,2014-05-16
1041982,2014-06-04
1041982,2014-06-14
1041982,2014-06-17
1041982,2014-06-20
1041982,2014-06-25
1041982,2014-06-30
1041982,2014-07-12
1041982,2014-07-26
1041982,2014-07-30
1041982,2014-08-01
1041982,2014-08-04
1041982,2014-08-20
1041982,2014-08-30
1041982,2014-09-03
1041982,2014-09-07
1041982,2014-09-12
1041982,2014-09-16
1041982,2014-09-28
1041982,2014-10-09
1041982,2014-10-13
1041982,2014-10-15
1041982,2014-10-20
1041982,2014-11-01
1041982,2014-11-06
1041982,2014-11-10
1041982,2014-11-12
1041982,2014-11-19
1041982,2014-11-27
1041982,2014-12-07
1041982,2014-12-14
1041982,2014-12-18
1041982,2014-12-21
1041982,2015-01-19
1041982,2015-01-29
1041982,2015-02-08
1041982,2015-02-18
1041982,2015-02-23
1041982,2015-03-02
1041982,2015-03-22
1041982,2015-03-30
1041982,2015-04-07
1041982,2015-04-11
1041982,2015-04-19
1041982,2015-04-29
1041982,2015-05-13
1041982,2015-05-17
1041982,2015-05-25
1041982,2015-05-31
1041982,2015-06-03
1041982,2015-06-08
1041982,2015-06-16
1041982,2015-06-28
1041982,2015-07-06
1041982,2015-07-10
1041982,2015-08-10
1041982,2017-07-18
1041982,2017-07-23
1041982,2017-08-24
1041982,2017-08-29
1041982,2017-09-05
1041982,2017-09-17
1041982,2017-09-20
1041982,2017-10-04
1041982,2017-10-07
1041982,2017-11-03
1041982,2017-11-08
1041982,2017-11-24
1041982,2017-12-04
1041982,2017-12-10
1041982,2017-12-13
1041982,2017-12-25
1041982,2017-12-27
1041982,2018-01-03
1041982,2018-01-12
1041982,2018-02-10
1041982,2018-02-21
1041982,2018-02-23
1041982,2018-02-27
1041982,2018-03-13
1041982,2018-03-25
1041982,2018-04-06
1041982,2018-04-13
1041982,2018-05-03
1041982,2018-05-29
1041982,2018-06-12
1041982,2018-07-17
1041982,2018-07-22
1041982,2018-07-29
1041982,2018-07-31
1041982,2018-08-21
1041982,2018-08-24
1041982,2018-10-02
1041982,2018-10-06
1041982,2018-11-09
1041982,2018-11-25
1041982,2018-12-20
1041982,2019-01-01
1041982,2019-01-05
1041982,2019-01-23
1041982,2019-03-02
1041982,2019-03-10
1041982,2019-03-31
1041982,2019-04-07
1041982,2019-04-11
1041982,2019-04-16
1041982,2019-04-24
1041982,2019-04-28
1041982,2019-05-01
1041982,2019-05-08
1041982,2019-05-27
1041982,2019-06-09
1041982,2019-06-11
1042097,2013-05-02
1042097,2013-05-07
1042097,2013-11-08
1043954,2013-04-26
1043954,2013-05-05
1043954,2013-05-09
1043954,2013-05-13
1043954,2013-05-20
1043954,2013-05-24
1043954,2013-06-10
1043954,2013-06-13
1043954,2013-06-22
1043954,2013-07-10
1043954,2013-07-16
1043954,2013-07-28
1043954,2013-07-31
1043954,2013-08-05
1043954,2013-08-09
1043954,2013-08-11
1043954,2013-08-15
1043954,2013-08-21
1043954,2013-08-30
1043954,2013-09-05
1043954,2013-09-17
1043954,2013-09-24
1043954,2013-09-30
1043954,2013-10-03
1043954,2013-10-19
1043954,2013-11-04
1043954,2013-11-11
1043954,2013-11-15
1043954,2013-11-20
1043954,2013-12-03
1043954,2014-02-10
1043954,2014-02-16
1043954,2014-03-03
1043954,2014-03-11
1043954,2014-03-14
1043954,2014-03-19
1043954,2014-03-28
1043954,2014-04-10
1043954,2014-04-14
1043954,2014-04-17
1043954,2014-05-05
1043954,2014-05-08
1043954,2014-06-02
1043954,2014-06-10
1043954,2014-06-14
1043954,2014-06-18
1043954,2014-06-20
1043954,2014-06-28
1043954,2014-07-08
1043954,2014-07-15
1043954,2014-07-25
1043954,2014-07-29
1043954,2014-08-01
1043954,2014-08-03
1043954,2014-08-06
1043954,2014-08-08
1043954,2014-08-15
1043954,2014-08-17
1043954,2014-08-27
1043954,2014-08-29
1043954,2014-09-01
1043954,2014-09-09
1043954,2014-09-18
1043954,2014-09-21
1043954,2014-09-26
1043954,2014-09-28
1043954,2014-10-04
1043954,2014-10-18
1043954,2014-11-03
1043954,2014-11-14
1043954,2014-11-26
1043954,2014-11-29
1043954,2014-11-30
1043954,2014-12-10
1043954,2014-12-14
1043954,2014-12-19
1043954,2014-12-29
1043954,2015-01-13
1043954,2015-01-18
1043954,2015-01-24
1043954,2015-02-21
1043954,2015-03-07
1043954,2015-03-14
1043954,2015-03-17
1043954,2015-03-19
1043954,2015-03-24
1043954,2015-03-30
1043954,2015-04-03
1043954,2015-04-17
1043954,2015-04-22
1043954,2015-04-25
1043954,2015-05-11
1043954,2015-05-13
1043954,2015-05-16
1043954,2015-05-19
1043954,2015-05-26
1043954,2015-06-05
1043954,2015-06-12
1043954,2015-06-24
1043954,2015-07-13
1043954,2015-08-03
1043954,2017-07-03
1043954,2017-07-23
1043954,2017-07-31
1043954,2017-08-03
1043954,2017-08-11
1043954,2017-08-14
1043954,2017-08-20
1043954,2017-08-31
1043954,2017-09-05
1043954,2017-09-15
1043954,2017-09-21
1043954,2017-09-24
1043954,2017-09-30
1043954,2017-10-03
1043954,2017-10-18
1043954,2017-10-21
1043954,2017-10-29
1043954,2017-11-03
1043954,2017-11-16
1043954,2017-11-25
1043954,2017-12-11
1043954,2017-12-16
1043954,2018-01-04
1043954,2018-02-07
1043954,2018-02-18
1043954,2018-03-06
1043954,2018-03-12
1043954,2018-03-23
1043954,2018-03-25
1043954,2018-04-02
1043954,2018-04-13
1043954,2018-04-17
1043954,2018-04-25
1043954,2018-05-10
1043954,2018-05-15
1043954,2018-05-19
1043954,2018-05-21
1043954,2018-05-25
1043954,2018-05-28
1043954,2018-06-11
1043954,2018-06-15
1043954,2018-06-18
1043954,2018-06-27
1043954,2018-06-30
1043954,2018-07-03
1043954,2018-07-14
1043954,2018-07-17
1043954,2018-07-22
1043954,2018-07-26
1043954,2018-08-05
1043954,2018-08-13
1043954,2018-08-22
1043954,2018-09-02
1043954,2018-09-07
1043954,2018-09-14
1043954,2018-09-21
1043954,2018-09-26
1043954,2018-10-03
1043954,2018-10-23
1043954,2018-10-31
1043954,2018-11-04
1043954,2018-11-07
1043954,2018-11-30
1043954,2018-12-11
1043954,2018-12-23
1043954,2019-01-01
1043954,2019-01-15
1043954,2019-01-21
1043954,2019-01-27
1043954,2019-01-29
1043954,2019-02-05
1043954,2019-02-09
1043954,2019-02-23
1043954,2019-03-19
1043954,2019-03-27
1043954,2019-04-01
1043954,2019-04-07
1043954,2019-04-09
1043954,2019-04-22
1043954,2019-04-24
1043954,2019-05-05
1043954,2019-05-15
1043954,2019-06-01
1043954,2019-06-04
1043954,2019-06-10
1054647,2013-08-21
1054647,2016-07-30
1058429,2014-04-26
1058429,2014-05-06
1058429,2015-01-05
1058429,2015-01-31
1058429,2015-04-20
1058429,2015-05-10
1058429,2015-05-19
1058429,2015-05-30
1058429,2015-06-26
1058429,2015-07-31
1058429,2015-08-12
1058429,2015-09-05
1058429,2015-10-13
1058429,2015-10-26
1058429,2015-11-29
1058429,2016-01-19
1058429,2016-04-24
1058429,2016-05-18
1058429,2016-05-25
1058429,2016-06-04
1058429,2016-06-07
1058429,2016-06-14
1058429,2016-06-18
1058429,2016-11-07
1058429,2016-11-13
1058429,2016-11-23
1058429,2016-11-28
1058429,2016-12-10
1058429,2016-12-12
1058429,2017-03-06
1058429,2017-04-28
1058429,2017-05-06
1058429,2017-05-17
1058429,2017-05-22
1058429,2017-05-25
1058429,2017-05-31
1058429,2017-06-15
1058429,2017-06-25
1058429,2017-06-30
1058429,2017-07-22
1058429,2017-07-26
1058429,2017-07-31
1058429,2017-08-08
1058429,2017-08-25
1058429,2017-09-01
1058429,2017-09-11
1058429,2017-09-22
1058429,2017-09-26
1058429,2017-10-21
1058429,2017-11-13
1058429,2018-01-24
1058429,2018-02-10
1058429,2018-02-20
1058429,2018-02-26
1058429,2018-03-04
1058429,2018-03-12
1058429,2018-04-04
1058429,2018-04-09
1058429,2018-04-26
1058429,2018-05-04
1058429,2018-05-06
1058429,2018-05-20
1058429,2018-06-03
1058429,2018-06-08
1058429,2018-06-14
1058429,2018-06-20
1058429,2018-06-30
1058429,2018-07-08
1058429,2018-07-21
1058429,2018-08-06
1058429,2018-08-12
1058429,2018-08-27
1058429,2018-08-31
1058429,2018-09-05
1058429,2018-09-13
1058429,2018-09-17
1058429,2018-10-03
1058429,2018-10-09
1058429,2018-11-05
1058429,2018-11-15
1058429,2018-11-26
1058429,2018-12-27
1058429,2019-01-06
1058429,2019-01-15
1058429,2019-01-23
1058429,2019-02-01
1058429,2019-02-13
1058429,2019-03-05
1058429,2019-03-11
1058429,2019-03-19
1058429,2019-03-30
1058429,2019-04-15
1058429,2019-04-30
1058429,2019-05-07
1058555,2014-04-06
1058555,2015-04-02
1058555,2015-05-19
1058555,2015-08-25
1058555,2015-09-21
1058555,2015-11-09
1058555,2015-12-28
1058555,2016-01-09
1058555,2016-03-20
1058555,2017-05-11
1058555,2017-05-21
1058555,2017-08-27
1058555,2017-09-26
1058555,2017-10-03
1058555,2017-12-03
1058555,2018-02-23
1058555,2018-03-05
1058555,2018-04-01
1058555,2018-04-04
1058555,2018-04-23
1058555,2018-05-11
1058555,2018-06-23
1058555,2018-07-01
1058555,2018-07-12
1058555,2018-07-21
1058555,2018-08-28
1058555,2018-09-25
1058555,2018-11-12
1058555,2018-11-25
1058555,2018-12-18
1058555,2018-12-23
1058555,2019-03-09
1058555,2019-03-22
1058555,2019-04-12
1058555,2019-05-04
1058555,2019-05-27
1058555,2019-06-07
1058555,2019-06-11
1058555,2019-06-18
1068282,2013-08-14
1068282,2013-09-22
1068282,2013-09-29
1068282,2013-10-11
1068282,2013-10-16
1068282,2013-10-23
1068282,2013-11-18
1068282,2013-12-02
1068282,2013-12-10
1068282,2013-12-29
1068282,2014-01-07
1068282,2014-01-10
1068282,2014-01-14
1068282,2014-01-21
1068282,2014-01-28
1068282,2014-02-04
1068282,2014-02-22
1068282,2014-03-09
1068282,2014-03-19
1068282,2014-03-29
1068282,2014-04-06
1068282,2014-04-13
1068282,2014-04-22
1068282,2014-04-25
1068282,2014-05-17
1068282,2014-06-28
1068282,2014-07-05
1068282,2014-07-16
1068282,2014-07-30
1068282,2014-09-30
1068282,2014-10-25
1068282,2014-11-09
1068282,2015-01-02
1068282,2015-03-01
1068282,2015-04-08
1068282,2015-05-12
1068282,2015-05-22
1068282,2015-06-03
1068282,2015-06-21
1068282,2015-07-24
1068282,2015-08-10
1068282,2015-08-28
1068282,2015-09-07
1068282,2015-09-13
1068282,2015-09-23
1068282,2015-10-14
1068282,2015-10-28
1068282,2016-06-15
1068282,2016-07-08
1068282,2016-07-19
1068282,2016-07-23
1068282,2016-08-10
1068282,2016-08-30
1068282,2016-10-25
1068282,2016-11-01
1068282,2016-11-24
1068282,2016-12-25
1068282,2017-01-29
1068282,2017-02-01
1068282,2017-02-01
1068282,2017-02-01
1068282,2017-02-01
1070583,2013-05-04
1070583,2013-05-20
1070583,2013-07-13
1070583,2013-08-24
1070583,2013-10-31
1070583,2013-11-11
1070583,2013-11-28
1070583,2013-12-17
1070583,2014-01-08
1070583,2014-02-02
1070583,2014-02-08
1070583,2014-03-03
1070583,2014-03-10
1070583,2014-03-24
1070583,2014-03-30
1070583,2014-04-15
1070583,2014-04-21
1070583,2014-05-21
1070583,2014-06-14
1070583,2014-07-07
1070583,2014-07-21
1070583,2014-08-09
1070583,2014-08-19
1070583,2014-08-22
1070583,2014-09-09
1070583,2014-09-16
1070583,2014-09-23
1070583,2014-10-07
1070583,2014-10-11
1070583,2014-11-01
1070583,2014-12-01
1070583,2015-01-03
1070583,2015-01-11
1070583,2015-04-08
1070583,2015-04-14
1070583,2015-04-26
1070583,2015-05-07
1070583,2015-05-19
1070583,2015-06-03
1070583,2015-06-14
1070583,2015-07-10
1070583,2015-07-25
1070583,2015-08-04
1070583,2015-08-24
1070583,2015-08-30
1070583,2015-09-27
1070583,2015-10-13
1070583,2015-10-24
1070583,2015-12-01
1070583,2016-03-08
1070583,2016-03-17
1070583,2016-03-22
1070583,2016-04-18
1070583,2016-05-01
1073344,2014-04-08
1073344,2014-04-21
1073344,2014-07-01
1073344,2014-07-17
1073344,2014-08-06
1073344,2014-08-28
1073344,2015-01-30
1073344,2015-06-28
1073344,2015-08-11
1073344,2015-08-19
1073344,2015-09-02
1073344,2015-09-09
1073344,2017-01-03
1073344,2018-07-28
1074008,2013-05-04
1074008,2013-05-13
1074008,2013-06-10
1074008,2013-06-12
1074008,2013-09-05
1074008,2013-09-20
1074008,2013-09-30
1074008,2013-10-05
1074008,2013-10-17
1074008,2014-01-07
1074008,2014-04-01
1074008,2014-05-02
1074008,2014-05-07
1074008,2014-05-26
1074008,2014-08-21
1074008,2015-05-03
1074008,2015-06-30
1082592,2016-11-12
1083510,2013-06-16
1083510,2014-05-05
1083510,2014-05-12
1083510,2014-05-27
1083510,2014-06-09
1083510,2014-07-13
1083510,2014-07-25
1083510,2014-08-01
1083510,2014-09-25
1083510,2014-11-05
1083510,2014-11-09
1083510,2014-11-16
1083510,2014-12-09
1083510,2015-01-05
1083510,2015-02-26
1083510,2015-03-09
1083510,2015-03-16
1083510,2015-03-31
1083510,2015-04-07
1083510,2015-04-27
1083510,2015-05-03
1083510,2015-09-08
1083510,2015-09-25
1083510,2015-10-11
1083510,2015-11-04
1083510,2015-11-11
1083510,2015-12-09
1083510,2016-01-24
1083510,2016-02-01
1083510,2016-02-07
1083510,2016-03-20
1083510,2016-05-03
1083510,2016-05-10
1083510,2016-05-24
1083510,2016-06-05
1083510,2016-06-22
1083510,2016-09-14
1083510,2016-10-03
1083510,2016-11-16
1083510,2016-12-11
1083510,2017-02-19
1083510,2017-05-26
1083510,2017-07-02
1083510,2017-07-23
1083510,2017-08-17
1083510,2017-08-25
1083510,2017-09-12
1083510,2017-09-29
1083510,2017-10-05
1083510,2017-10-16
1083510,2017-11-18
1083510,2017-11-22
1083510,2018-02-25
1083510,2018-04-02
1083510,2018-04-08
1083510,2018-05-01
1083510,2018-05-12
1083510,2018-07-01
1083510,2018-08-07
1083510,2018-08-15
1083510,2018-08-18
1083510,2018-09-24
1083510,2018-10-10
1083510,2018-10-29
1083510,2018-11-24
1083510,2018-11-29
1083510,2019-01-06
1083510,2019-01-13
1083510,2019-01-22
1083510,2019-02-09
1083510,2019-02-19
1083510,2019-04-21
1083510,2019-04-27
1084934,2017-12-23
1086151,2013-06-03
1091681,2013-10-07
1091681,2013-11-08
1091681,2014-01-02
1091681,2014-04-21
1091681,2014-04-26
1091681,2014-05-01
1091681,2014-05-06
1091681,2014-05-09
1091681,2014-06-04
1091681,2014-06-12
1091681,2014-06-22
1091681,2014-08-07
1091681,2014-08-24
1091681,2014-09-14
1091681,2014-11-01
1091681,2015-01-10
1091681,2015-02-28
1091681,2015-03-10
1091681,2015-04-04
1091681,2015-04-11
1091681,2015-04-29
1091681,2015-05-03
1091681,2015-05-14
1091681,2015-05-21
1091681,2015-05-27
1091681,2015-06-14
1091681,2015-07-06
1091681,2015-07-28
1091681,2015-08-14
1091681,2015-08-27
1091681,2015-09-07
1091681,2015-09-14
1091681,2015-09-25
1091681,2015-09-28
1091681,2015-10-06
1091681,2015-10-24
1091681,2015-11-16
1091681,2015-12-31
1091681,2016-01-05
1091681,2016-04-01
1091681,2016-05-11
1091681,2016-07-13
1091681,2016-09-05
1091681,2017-04-17
1091681,2017-05-09
1091681,2017-07-20
1091681,2017-08-18
1091681,2017-08-29
1091681,2017-09-07
1091681,2017-10-05
1091681,2017-10-13
1091681,2017-11-04
1091681,2017-11-18
1091681,2017-11-20
1091681,2017-12-11
1091681,2017-12-21
1091681,2017-12-25
1091681,2018-01-05
1091681,2018-02-01
1091681,2018-02-07
1091681,2018-02-14
1091681,2018-02-19
1091681,2018-02-25
1091681,2018-03-04
1091681,2018-03-06
1091681,2018-03-12
1091681,2018-03-24
1091681,2018-04-04
1091681,2018-04-13
1091681,2018-04-16
1091681,2018-04-22
1091681,2018-04-29
1091681,2018-05-17
1091681,2018-05-22
1091681,2018-06-16
1091681,2018-06-22
1091681,2018-06-28
1091681,2018-07-03
1091681,2018-07-08
1091681,2018-07-11
1091681,2018-07-14
1091681,2018-08-10
1091681,2018-08-20
1091681,2018-08-25
1091681,2018-09-01
1091681,2018-09-03
1091681,2018-10-30
1091681,2018-11-05
1091681,2018-11-08
1091681,2018-11-23
1091681,2018-11-29
1091681,2018-12-09
1091681,2018-12-16
1091681,2018-12-24
1091681,2019-01-02
1091681,2019-01-07
1091681,2019-01-14
1091681,2019-02-02
1091681,2019-03-17
1091681,2019-03-25
1091681,2019-04-04
1091681,2019-04-14
1091681,2019-04-27
1091681,2019-05-04
1091681,2019-05-07
1091681,2019-05-18
1091681,2019-05-24
1097135,2015-10-27
1097135,2018-08-10
1097135,2019-03-07
1102622,2013-09-26
1102622,2013-10-03
1102622,2014-04-28
1102622,2014-06-29
1102622,2014-07-23
1102622,2014-08-31
1102622,2014-12-28
1102622,2015-01-04
1102622,2015-04-15
1102622,2015-04-28
1102622,2015-05-14
1102622,2015-05-17
1102622,2015-06-02
1102622,2015-08-07
1102622,2015-08-15
1102622,2015-08-24
1102622,2015-09-10
1102622,2016-09-28
1102622,2017-02-11
1102622,2018-08-12
1102622,2018-08-24
1102622,2018-11-08
1102622,2019-01-05
1102622,2019-02-05
1102622,2019-04-07
1102622,2019-04-27
1102622,2019-05-02
1102622,2019-06-03
1102660,2013-08-01
1102660,2013-12-01
1102660,2013-12-18
1102660,2014-01-01
1102660,2014-01-18
1102660,2014-02-12
1102660,2014-02-20
1102660,2014-03-09
1102660,2014-03-21
1102660,2014-04-08
1102660,2014-04-15
1102660,2014-05-03
1102660,2014-05-16
1102660,2014-05-23
1102660,2014-06-08
1102660,2014-07-17
1102660,2014-07-23
1102660,2014-08-21
1102660,2014-09-08
1102660,2014-09-16
1102660,2014-09-22
1102660,2014-10-06
1102660,2014-10-10
1102660,2014-10-16
1102660,2014-10-24
1102660,2014-10-28
1102660,2015-01-03
1102660,2015-04-04
1102660,2015-05-02
1102660,2015-05-08
1102660,2015-05-21
1102660,2015-06-27
1102660,2015-07-08
1102660,2015-07-12
1102660,2015-07-27
1102660,2015-08-07
1102660,2015-08-10
1102660,2015-08-18
1102660,2015-09-21
1102660,2015-10-02
1102660,2015-10-11
1102660,2015-11-10
1102660,2015-11-23
1102660,2016-03-30
1102660,2016-04-04
1102660,2016-04-11
1102660,2016-04-29
1102660,2016-05-08
1102660,2016-05-24
1102660,2016-06-22
1102660,2017-02-10
1102660,2017-04-16
1102660,2017-06-28
1102660,2017-07-19
1102660,2018-01-02
1102660,2018-03-19
1102660,2018-04-02
1102660,2018-04-07
1102660,2018-04-15
